pl_name,pl_orbper,pl_tranmid,pl_trandur,pl_rade,pl_radj,pl_radjerr1,pl_radjerr2,pl_ratror,st_rad,st_raderr1,st_raderr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,disposition
944,1.2404397593645706,2456923.8628243785,1.329492515116998,49.11116014550866,4.380396483427235,2.626798827809078,-2.626798827809078,0.41591556628935894,1.1860447853679177,0.1796079296685447,-0.1796079296685447,555.6227810167362,46.493375077641375,-39.17089223657544,1.789790954664501,0.13290630005054446,-0.13290630005054446,FALSE POSITIVE
945,12.415406332195872,2456776.8602728136,3.1150889753476836,58.59114240803868,5.186820604884021,1.3457331775919008,-2.4007154516123315,0.3318791966956841,1.5833951058156877,0.03108718547723458,-0.027250886298978476,775.0524084835303,20.255657243043416,-19.261239179816744,1.269798542000299,0.03251828688687649,-0.03251828688687649,FALSE POSITIVE
946,7.524367406930919,2457038.0840348117,2.2244432143161066,32.71685460798974,2.9336155548064684,0.8041359157303446,-0.8370097028714174,0.3526767316779096,1.2310174953807518,0.2549203911360768,-0.2680699059925059,245.1203720136571,11.463344286691399,-10.282104261011028,4.129161352674548,0.15949606486469006,-0.15949606486469006,FALSE POSITIVE
947,3.2505579453531754,2456797.2055740985,3.3382982627486206,21.20565343689471,1.8981785315721726,0.5346130916187537,-0.7164938780427433,0.10795456231064825,1.328566836507536,0.09364105898179922,-0.11182913762419819,1077.69218325963,43.63339562535664,-41.825396925646814,0.9065060586107754,0.038458090889360044,-0.038458090889360044,FALSE POSITIVE
948,1.334967464533252,2456932.274192088,6.2943512436698414,36.346974011815554,3.224437655077166,0.9383417008992058,-1.457104524720771,0.17067999017464772,1.5408132160190051,0.1543441160076653,-0.1779766446484255,523.0380729797254,34.778287056493454,-29.595026711765655,1.9049485644233748,0.10391405451191593,-0.10391405451191593,FALSE POSITIVE
949,19.778251091569295,2456841.9111554404,5.214743208416351,84.07418188925249,7.493797073867968,1.6712070383524273,-3.781726690343693,0.3216035191762137,2.377319766691215,0.10330008224440788,-0.13646730802564086,514.926481332375,25.20722491527782,-22.193812288727877,1.9243634152900377,0.08171023502107,-0.08171023502107,FALSE POSITIVE
950,3.9213248876107905,2456844.7499766974,5.373124422923812,4.942175250044804,0.44079294921452467,0.3314361323727548,-0.3314361323727548,0.060395482736787603,0.7605928907966266,0.5134786134277549,-0.5134786134277549,267.98943550320223,7.031665563378968,-7.020114071273548,3.8487874823920682,0.0853743663243361,-0.0853743663243361,FALSE POSITIVE
951,8.450254249124175,2456886.1435331884,4.3674140952971765,83.79631022107412,7.497260540338819,2.0382966861900753,-2.864740963537186,0.16965989472867968,4.822541202044261,0.1302156173815691,-0.20281121972437813,917.9577496215011,59.80111053713523,-59.71851624422109,1.0707174233815646,0.06757623057948658,-0.06757623057948658,FALSE POSITIVE
952,26.760824920842396,2456817.8235189756,6.358393466517294,93.69558097071531,8.355646477657226,2.3260228736437782,-4.564320768871817,0.35046808419087844,2.4773977126356224,0.16173485824291856,-0.1875613724186267,485.9091301614843,13.12992964458051,-12.468815077353819,2.042143252623625,0.054151462067547854,-0.054151462067547854,FALSE POSITIVE
953,21.822693845236643,2456812.1972075407,5.02773736717955,89.79531931450684,7.972359004330999,5.5773215377616525,-5.577501380532084,0.41322895343898053,1.9579590700491885,0.3817131700444155,-0.38169805085396313,408.85744131316636,12.771877141772448,-11.969436841187656,2.4270343162197885,0.07115962656360388,-0.07115962656360388,FALSE POSITIVE
954,2.0930690348954544,2457103.3232177077,2.0509928027580857,32.74446295877553,2.9233298682038953,0.6371992234073169,-0.6743984468146338,0.21306429510521957,1.4288641575092644,0.24835405341075265,-0.26319534044390136,249.92447463794247,12.460220319652528,-11.132367811033511,4.0185519732869155,0.1685638363296869,-0.1685638363296869,FALSE POSITIVE
955,3.5393158194654886,2456895.8622031123,3.809521816941199,27.11792949520381,2.4174449268019456,0.7831268609728439,-0.7844223970222757,0.2581051888993303,0.8594322800419039,0.08119457642854926,-0.08108566209063989,497.309713563333,35.125737880772114,-30.622236698814838,2.0047701007914513,0.12468287281798805,-0.12468287281798805,FALSE POSITIVE
956,12.430333705064115,2457068.6096597565,1.118147180737807,118.42741583221205,10.591482231635322,3.80603725054236,-3.80603725054236,0.4110555642111767,2.5006075435891812,1.1405075591692992,-1.1405075591692992,445.3757817814991,8.960467097997801,-8.605010450546613,2.2317243883178377,0.04265753261328627,-0.04265753261328627,FALSE POSITIVE
957,12.343832893726738,2456889.683750694,4.683559951750764,174.52542108517272,15.56336315525393,5.209446251738895,-5.209628624685039,0.274799467635277,5.55214011975293,1.3507848421308424,-1.3507695102312085,922.571197979119,60.15775530884838,-60.15775530884838,1.0628218934222904,0.06798757393603479,-0.06798757393603479,FALSE POSITIVE
958,2.2563168429823843,2456884.639098551,1.7276707307725918,56.29999164382806,5.013749268834955,2.9299991643828056,-2.9299991643828056,0.4718750522260746,1.1284996239722624,0.21274985376699096,-0.21274985376699096,569.7273666559636,51.431068145427375,-43.27544529202469,1.7605321441209627,0.1448524225181416,-0.1448524225181416,FALSE POSITIVE
959,42.430950105225364,2456817.6253861417,10.625804052678824,15.546430826251289,1.3781315622695702,0.3115031923337612,-0.5438198000110543,0.11402107795784477,0.9293436573140738,0.03780944370393357,-0.0368512695568613,814.7797935291405,27.07071493495895,-26.874024239944216,1.200269698380063,0.04001395041430216,-0.04001395041430216,FALSE POSITIVE
960,0.8809693304713608,2457061.8117224304,0.03702034849852112,21.782768562779676,1.9690678143629126,1.8230226047876374,-1.8230226047876374,0.11851836377142588,1.7245748547922828,0.13138135628725825,-0.13138135628725825,568.3883549907628,10.478573852719673,-9.984973802443905,1.73127604562854,0.03142931076122067,-0.03142931076122067,FALSE POSITIVE
961,16.36666225519285,2456805.2728904546,3.8418928953214353,65.19714088188408,5.788567578962843,4.064972800092019,-4.064972800092019,0.29500362305001154,1.8668750150324773,0.3607324258680018,-0.3607324258680018,427.6458497869765,7.943580289096427,-7.562493362373761,3.2694504146067738,0.05987109604751989,-0.05987109604751989,FALSE POSITIVE
962,40.618176982002126,2456843.9825125933,10.759777908402508,22.349012447066023,2.000157535087811,0.49758352702974684,-0.6819622890822625,0.07622239414886008,1.7442271251983503,0.06299102014830417,-0.08117559966644716,853.0264513007103,36.99813969918648,-36.99813969918648,1.1480568255694146,0.04859502119095373,-0.04859502119095373,FALSE POSITIVE
963,12.121779312397745,2457450.0607543536,8.36768174566739,18.282768855452066,1.6307610758973783,0.2903455080116089,-0.2865921202299314,0.11309701143700499,2.678394012451493,0.040150000000000005,-0.04,436.6607329313923,11.923204865245388,-11.236595064543444,2.827257909138612,0.04350130881976502,-0.04350130881976502,FALSE POSITIVE
964,1.5508273827970496,2456775.090848053,4.176689319770536,31.211741125090803,2.784511038253543,0.021662325701635506,-0.023323602445019548,0.23637019167887469,1.8224887753788919,0.03883015252111777,-0.03869049075202284,275.8366289375846,2.646508882658134,-2.6185765288391507,4.667579394857281,0.051844544291461,-0.051844544291461,FALSE POSITIVE
965,2.7991058788566874,2456900.948640902,2.284576073607067,93.04627795736339,8.274216754676248,5.159787311849336,-5.159787311849336,0.48237137047820594,1.8908738206337252,0.6836073607067277,-0.6836073607067277,169.6677060661535,3.82763639688108,-3.660157235638909,5.900501231996662,0.13236008333117455,-0.13236008333117455,FALSE POSITIVE
966,26.226446231622358,2457072.501310497,2.689595751826811,187.62203075916335,16.748805145149074,5.442278731622819,-5.44749107992541,0.46958073530608196,3.6696142050255007,2.4518922207966933,-2.45397716011773,388.18133210468466,6.882264949371315,-6.555072123469229,2.5939645251587162,0.053945216422065484,-0.053945216422065484,FALSE POSITIVE
967,43.542573563220046,2456839.2547283,11.209486346706939,33.87103691877002,3.020571499180285,0.9441949134630079,-0.9456944678763692,0.09278960873522674,1.5952435725849332,0.27308420325337956,-0.27295813730858254,845.8339811348991,34.602921479549686,-34.602921479549686,1.1568720091143059,0.04658940087137865,-0.04658940087137865,FALSE POSITIVE
968,0.8795413246303972,2457065.703874263,0.0,24.393924466282904,2.2036669259305754,1.8446569008721436,-1.8446569008721436,0.13143531241862885,1.7221372396511425,0.1246411718953428,-0.1246411718953428,560.3456414485859,9.59847620775831,-9.283238644021662,1.760806242329454,0.030262104151730338,-0.030262104151730338,FALSE POSITIVE
969,4.001568014973286,2456896.3831890034,4.3000597558510085,22.175609495796316,1.9745351376787994,0.2160616757678465,-0.3281565042914987,0.18810568325398389,0.9267588843056519,0.04283341558332929,-0.04773707925628123,485.74772664839924,31.145327236944013,-27.534638327017568,2.0468814069917753,0.11842140161046906,-0.11842140161046906,FALSE POSITIVE
970,19.686406889646182,2457464.967674046,10.123419759467389,63.10010968465253,5.632086147551851,1.4956660739380034,-1.491081510145574,0.15218442694768095,3.885123090493566,0.6676246661177268,-0.667510052022916,531.0167210863226,15.39177389686307,-14.52087422714028,1.897055603245695,0.04968647591532311,-0.04968647591532311,FALSE POSITIVE
971,15.019331297878988,2456885.3591284165,5.243201311646841,162.46337715972027,14.487735795324847,4.843672733193516,-4.843968063164139,0.2591909181689447,5.212810064431326,1.258364882940312,-1.2583400548637569,915.990473988341,57.966259252870714,-57.966259252870714,1.0708873130207928,0.06615253903854477,-0.06615253903854477,FALSE POSITIVE
972,15.897739709716987,2456883.9423027965,6.00316139204619,70.62293781535021,6.323009078173805,1.712881768250979,-2.3641575076849195,0.1344517564463603,4.31205133902081,0.12139586018251206,-0.1864622416910583,913.8283172183452,57.24622327499177,-57.24622327499177,1.0735372800475511,0.06554962161907137,-0.06554962161907137,FALSE POSITIVE
973,5.530936344262983,2456882.1313070194,2.413785671810044,61.1753500179053,5.452531317391527,2.621239867902741,-3.043763816496262,0.45659867361635886,1.3088885401663366,0.17862435523017445,-0.18349963156009969,544.2120466551538,47.62492426498966,-40.15017403986742,1.8302345776596531,0.1380985636454686,-0.1380985636454686,FALSE POSITIVE
974,1.7266215381323458,2456809.8744739154,3.0647286928981945,20.69369861090489,1.8547213809885894,0.4479968606494612,-0.4479968606494612,0.1562467302649602,0.7613630450071986,0.12650049777169145,-0.12650049777169145,1016.9968308531284,38.20596580933452,-35.513558465507636,0.9793337452324411,0.03808652908179407,-0.03808652908179407,FALSE POSITIVE
975,3.663428979399768,2456812.855857784,3.5391765104215294,26.174493074141125,2.335137146573471,0.2769704121974261,-0.2781989677693026,0.1883372240846954,1.834108950224482,0.4325230560579011,-0.43241977269750786,254.37246702852954,2.093,-2.063,4.77093,0.0476123,-0.0476123,FALSE POSITIVE
976,20.304461696826543,2456905.4118572385,5.0788392873418005,31.588524954984017,2.8090961969128942,2.9409683679930296,-2.9413740986295793,0.2559870224353769,1.1044938392316126,0.2100070727501668,-0.20997296340703522,531.5147252737532,7.963672744184417,-7.284458246580261,4.159276711052325,0.06255667198535758,-0.06255667198535758,FALSE POSITIVE
977,9.922854635534907,2456849.84104324,3.9362603593957775,80.11841590691388,7.151052151311962,3.001842894273205,-3.488158409308612,0.24200797260870327,3.820367275272824,0.26939485004789465,-0.31802640155143536,865.411919644001,46.37042168419311,-46.00301873117833,1.1428466603526224,0.055941477658459735,-0.055941477658459735,FALSE POSITIVE
978,0.9083357800154948,2457065.5118996273,0.0,35.41361653865086,3.189639374510866,1.9896528491927743,-1.9896528491927743,0.2010333676125317,1.6641388603228902,0.10724165809686707,-0.10724165809686707,533.044644331191,10.09030246446189,-9.719096464673479,1.8621294110159108,0.035909754337198244,-0.035909754337198244,FALSE POSITIVE
979,9.956903294712399,2456807.15104922,3.110035539689865,67.67524547396276,6.018674617027617,3.581598885898524,-3.581598885898524,0.35442496518432887,1.810460027852537,0.4060624129608222,-0.4060624129608222,772.8915721084207,24.536261592323847,-22.96909273446571,1.2675223108486038,0.03878285484270754,-0.03878285484270754,FALSE POSITIVE
980,3.687294882401654,2457241.41476472,1.6606836670263962,16.661673942512692,1.4861673942512692,0.665785538680204,-0.6370043655076147,0.29822782379378276,0.5877680766497451,0.040150000000000005,-0.04,202.90053936202142,2.0856245674632112,-2.004316272998743,4.956513229543139,0.061328780018801786,-0.061328780018801786,FALSE POSITIVE
981,1.8036118062632425,2457292.580551,1.7487138311736312,16.836336966614347,1.5036336966614348,0.8520927643886376,-0.7418021799686086,0.4993814065508571,0.3548840445142031,0.040150000000000005,-0.04,174.6383154321324,4.675877214890777,-4.395453072950421,5.771554943110305,0.1627140283148975,-0.1627140283148975,FALSE POSITIVE
982,1.3463181543574931,2456794.5506153754,5.858100495759557,14.231841367568087,1.2695572048714687,0.016686792580687382,-0.017393852437697883,0.13759263308944333,0.910654788400113,0.02858873266736784,-0.02852929089712736,291.67098711146593,6.941487621324747,-6.92959926727665,3.8656254143093873,0.08468484698249312,-0.08468484698249312,FALSE POSITIVE
983,6.076686363511911,2457196.928143287,1.703809755348166,17.217043420300715,1.5394189960289577,0.6571336500278439,-0.6571336500278439,0.27322686846243105,0.63343446398218,0.05041691691000355,-0.0502840570050119,212.71431241491925,1.2763544506513442,-1.263183371950286,4.680399260738692,0.028052753360399748,-0.028052753360399748,FALSE POSITIVE
984,14.966302588029361,2456805.7503292263,3.6096236757312727,58.99926367228067,5.238472217315505,3.661573926336984,-3.661573926336984,0.26760754342971127,1.8247170661096783,0.3495342206853833,-0.3495342206853833,432.6252305291206,7.351919824683016,-7.006337795568772,3.421292807139466,0.05863138227482931,-0.05863138227482931,FALSE POSITIVE
985,1.7300648512298822,2457084.0392089295,2.118696674843179,35.33834365130116,3.1552251927891364,0.6431759070306479,-0.6863518140612956,0.21079315532835383,1.550788503425216,0.281805551650536,-0.2990554421838871,255.8762952574004,14.274024265661009,-12.734597156776076,3.914091496918337,0.1915447347162878,-0.1915447347162878,FALSE POSITIVE
986,4.424024706096187,2456810.78489026,1.9319582472749035,10.773472949072982,0.961543196970247,0.20111258355926065,-0.40141598088319963,0.04812870370205258,1.5339733473396515,0.23998483013380303,-0.2422960231798485,478.6327256984062,2.9688651246830258,-2.8890974344248477,4.555430508398312,0.047963185328250627,-0.047963185328250627,FALSE POSITIVE
987,1.226572898829354,2457064.0764516294,1.8933725492813758,58.44310538858074,5.2259335865624115,3.775654284434943,-3.7989392905508836,0.28930672143200414,1.8556329620811678,1.0039038434319192,-1.0132178458782954,261.726823516382,8.730158143287724,-7.884717229107483,4.316355453603383,0.1268612815052004,-0.1268612815052004,FALSE POSITIVE
988,10.077608487210084,2456940.8281185445,2.282154978131466,61.97555268714134,5.5303085489943005,3.384317296408076,-3.384317296408076,0.5469339164942517,1.2170022465912473,0.44149781314655584,-0.44149781314655584,187.93164330226764,3.069026481192542,-2.961671190927814,5.406504946314014,0.09529726781361203,-0.09529726781361203,FALSE POSITIVE
989,3.43034012680549,2457066.508375045,1.7207219521638273,86.51934048283016,7.737770663198038,6.459227362469651,-6.459227362469651,0.37141633850849787,2.1549360226153276,1.6896998025667689,-1.6896998025667689,272.47305135198724,2.3937389744238575,-2.3533011792160883,4.582012430361377,0.04657386169473953,-0.04657386169473953,FALSE POSITIVE
990,2.6077720366197683,2457130.61446366,1.8030313458626417,46.84701662404164,4.190271176543105,3.8985298120603735,-3.8985298120603735,0.2933941045532283,1.2773693922389926,0.9558883694194246,-0.955826429653045,203.7148395653456,1.874559090568244,-1.8412556363613368,6.1632038100432185,0.07018922096580044,-0.07018922096580044,FALSE POSITIVE
